model,idx,label,pred,correct,conf_top1,top5_idx,top5_probs,mask_area
blur-light,8224,164,242,0,0.31732815504074097,"[242, 178, 164, 195, 161]","[0.31732815504074097, 0.13927628099918365, 0.1392567753791809, 0.09223201870918274, 0.03185703232884407]",0.3155040144920349
blur-light,8225,164,293,0,0.44975724816322327,"[293, 48, 348, 246, 342]","[0.44975724816322327, 0.10428532212972641, 0.061306700110435486, 0.03979336470365524, 0.021024856716394424]",0.14979200065135956
blur-light,8226,164,210,0,0.08870286494493484,"[210, 171, 202, 212, 253]","[0.08870286494493484, 0.06945277750492096, 0.04854327067732811, 0.04487622529268265, 0.03611023351550102]",0.05340266600251198
blur-light,8227,164,354,0,0.16145741939544678,"[354, 372, 162, 178, 104]","[0.16145741939544678, 0.10218675434589386, 0.08489947021007538, 0.06655388325452805, 0.0449262298643589]",0.3441546559333801
blur-light,8228,164,170,0,0.14176717400550842,"[170, 180, 179, 348, 345]","[0.14176717400550842, 0.08438576012849808, 0.06361855566501617, 0.042964886873960495, 0.042611025273799896]",0.33041226863861084
blur-light,8229,164,23,0,0.1312931478023529,"[23, 368, 243, 247, 255]","[0.1312931478023529, 0.0810043215751648, 0.06273746490478516, 0.052063390612602234, 0.049841057509183884]",0.556389331817627
blur-light,8230,164,338,0,0.3518979549407959,"[338, 164, 196, 195, 242]","[0.3518979549407959, 0.12326161563396454, 0.08539051562547684, 0.047586798667907715, 0.034925419837236404]",0.19714666903018951
blur-light,8231,164,164,1,0.9709123373031616,"[164, 210, 234, 165, 182]","[0.9709123373031616, 0.0037850241642445326, 0.0028765411116182804, 0.0016754043754190207, 0.001430258620530367]",0.6615573167800903
blur-light,8232,164,234,0,0.5405375957489014,"[234, 236, 165, 205, 206]","[0.5405375957489014, 0.0962596982717514, 0.06714373081922531, 0.05072307214140892, 0.020487681031227112]",0.3887893259525299
blur-light,8233,164,210,0,0.599707841873169,"[210, 164, 264, 162, 217]","[0.599707841873169, 0.37825337052345276, 0.0028103345539420843, 0.002057858044281602, 0.0009412166546098888]",0.2425866723060608
blur-light,8234,164,164,1,0.7574332356452942,"[164, 355, 105, 235, 182]","[0.7574332356452942, 0.03287041187286377, 0.013806563802063465, 0.013520385138690472, 0.012152696028351784]",0.33698132634162903
blur-light,8235,164,100,0,0.12130051851272583,"[100, 208, 205, 97, 385]","[0.12130051851272583, 0.11490944027900696, 0.08640580624341965, 0.0745677649974823, 0.07079014182090759]",0.1963520050048828
blur-light,8236,164,164,1,0.2843223214149475,"[164, 9, 166, 176, 353]","[0.2843223214149475, 0.19398732483386993, 0.11695481091737747, 0.07257402688264847, 0.05734363943338394]",0.19306667149066925
blur-light,8237,164,236,0,0.5723411440849304,"[236, 234, 210, 345, 164]","[0.5723411440849304, 0.1182204931974411, 0.05170441418886185, 0.05155346170067787, 0.037993889302015305]",0.37673598527908325
blur-light,8238,164,217,0,0.5421990752220154,"[217, 155, 212, 164, 182]","[0.5421990752220154, 0.08557745069265366, 0.07334326952695847, 0.0475124754011631, 0.02081228233873844]",0.35707733035087585
blur-light,8239,164,164,1,0.8583625555038452,"[164, 618, 490, 210, 457]","[0.8583625555038452, 0.01547270268201828, 0.007422127760946751, 0.006552028935402632, 0.004341878928244114]",0.19417600333690643
blur-light,8240,164,164,1,0.8115234971046448,"[164, 182, 196, 174, 214]","[0.8115234971046448, 0.02565416507422924, 0.02487041987478733, 0.019538745284080505, 0.010599160566926003]",0.25165867805480957
blur-light,8241,164,164,1,0.1587066501379013,"[164, 42, 210, 307, 34]","[0.1587066501379013, 0.14269119501113892, 0.07946256548166275, 0.06933096051216125, 0.048862554132938385]",0.30370667576789856
blur-light,8242,164,299,0,0.1778368204832077,"[299, 247, 161, 243, 166]","[0.1778368204832077, 0.11735031008720398, 0.10430983453989029, 0.05823178216814995, 0.03898405656218529]",0.4045674204826355
blur-light,8243,164,210,0,0.213772252202034,"[210, 56, 135, 237, 342]","[0.213772252202034, 0.11404917389154434, 0.061206601560115814, 0.059340622276067734, 0.05263211950659752]",0.16197700798511505
blur-light,8244,164,214,0,0.19653983414173126,"[214, 9, 205, 197, 234]","[0.19653983414173126, 0.16770637035369873, 0.12222804874181747, 0.08028872311115265, 0.06523549556732178]",0.23206722736358643
blur-light,8245,164,162,0,0.7787585258483887,"[162, 164, 167, 180, 237]","[0.7787585258483887, 0.10122456401586533, 0.018809175118803978, 0.016288822516798973, 0.015052937902510166]",0.45741334557533264
blur-light,8246,164,253,0,0.35358279943466187,"[253, 104, 955, 355, 162]","[0.35358279943466187, 0.19238582253456116, 0.08894417434930801, 0.079591765999794, 0.05523032322525978]",0.30164265632629395
blur-light,8247,164,195,0,0.29262271523475647,"[195, 155, 245, 333, 338]","[0.29262271523475647, 0.12762069702148438, 0.09645385295152664, 0.07353773713111877, 0.06536385416984558]",0.1687786728143692
blur-light,8248,164,131,0,0.35643118619918823,"[131, 246, 176, 134, 145]","[0.35643118619918823, 0.042366523295640945, 0.04027387872338295, 0.03465230017900467, 0.026828866451978683]",0.17694084346294403
blur-light,8249,164,158,0,0.16089484095573425,"[158, 245, 196, 195, 155]","[0.16089484095573425, 0.13928233087062836, 0.12862998247146606, 0.10684096068143845, 0.05844612047076225]",0.16847999393939972
blur-light,8250,165,234,0,0.4004482328891754,"[234, 240, 236, 237, 224]","[0.4004482328891754, 0.07195214927196503, 0.06412649154663086, 0.06328323483467102, 0.0579366572201252]",0.14974774420261383
blur-light,8251,165,136,0,0.3196471035480499,"[136, 234, 242, 237, 162]","[0.3196471035480499, 0.14476530253887177, 0.0509292297065258, 0.050308577716350555, 0.037370726466178894]",0.1747567504644394
blur-light,8252,165,182,0,0.670151948928833,"[182, 343, 191, 209, 180]","[0.670151948928833, 0.10713916271924973, 0.019828222692012787, 0.01496752817183733, 0.012897241860628128]",0.5374534726142883
blur-light,8253,165,235,0,0.4712732434272766,"[235, 225, 182, 104, 227]","[0.4712732434272766, 0.10933239758014679, 0.10217223316431046, 0.09680034220218658, 0.04253019019961357]",0.24119137227535248
blur-light,8254,165,163,0,0.1464519202709198,"[163, 159, 236, 234, 235]","[0.1464519202709198, 0.08047419041395187, 0.07673820108175278, 0.07419846951961517, 0.06840857118368149]",0.38836801052093506
blur-light,8255,165,338,0,0.3529249131679535,"[338, 191, 6, 141, 97]","[0.3529249131679535, 0.1550341546535492, 0.052010126411914825, 0.03505337983369827, 0.027211949229240417]",0.035258665680885315
blur-light,8256,165,236,0,0.23988962173461914,"[236, 165, 237, 234, 205]","[0.23988962173461914, 0.20697437226772308, 0.17743921279907227, 0.1443089246749878, 0.1169467642903328]",0.3691253364086151
blur-light,8257,165,236,0,0.38202959299087524,"[236, 237, 165, 225, 234]","[0.38202959299087524, 0.3642043471336365, 0.22569578886032104, 0.013270583935081959, 0.006402221973985434]",0.26062461733818054
blur-light,8258,165,165,1,0.2557627558708191,"[165, 246, 236, 234, 159]","[0.2557627558708191, 0.19523240625858307, 0.13174808025360107, 0.110128253698349, 0.05306944251060486]",0.2119036167860031
blur-light,8259,165,236,0,0.17347930371761322,"[236, 237, 163, 101, 386]","[0.17347930371761322, 0.11688822507858276, 0.08562268316745758, 0.0843677669763565, 0.0716366246342659]",0.26151350140571594
blur-light,8260,165,267,0,0.0773373618721962,"[267, 206, 195, 4, 253]","[0.0773373618721962, 0.06590809673070908, 0.06559325754642487, 0.06351341307163239, 0.049200545996427536]",0.07826592773199081
blur-light,8261,165,234,0,0.28518274426460266,"[234, 244, 165, 238, 241]","[0.28518274426460266, 0.17891626060009003, 0.06959844380617142, 0.05002729222178459, 0.04323580488562584]",0.38729599118232727
blur-light,8262,165,165,1,0.4615921378135681,"[165, 236, 237, 234, 164]","[0.4615921378135681, 0.32919299602508545, 0.070923812687397, 0.04709348455071449, 0.024524595588445663]",0.37283483147621155
blur-light,8263,165,205,0,0.6202069520950317,"[205, 93, 101, 214, 236]","[0.6202069520950317, 0.08196094632148743, 0.037236448377370834, 0.024881040677428246, 0.024090638384222984]",0.20431077480316162
blur-light,8264,165,234,0,0.3797614872455597,"[234, 165, 236, 237, 214]","[0.3797614872455597, 0.3480735719203949, 0.09915971755981445, 0.07896757870912552, 0.02603701688349247]",0.5555786490440369
blur-light,8265,165,234,0,0.382370263338089,"[234, 236, 237, 164, 208]","[0.382370263338089, 0.20721259713172913, 0.07010288536548615, 0.05038830265402794, 0.046582989394664764]",0.34537601470947266
blur-light,8266,165,165,1,0.2741890251636505,"[165, 234, 179, 244, 236]","[0.2741890251636505, 0.15434330701828003, 0.11643080413341522, 0.08350776880979538, 0.07773157209157944]",0.4620840847492218
blur-light,8267,165,165,1,0.5136640667915344,"[165, 214, 234, 879, 205]","[0.5136640667915344, 0.10064081102609634, 0.06900674849748611, 0.043601229786872864, 0.03853505477309227]",0.10806606709957123
blur-light,8268,165,214,0,0.2921100854873657,"[214, 234, 165, 237, 205]","[0.2921100854873657, 0.2742328345775604, 0.20147207379341125, 0.10114038735628128, 0.021904706954956055]",0.38946545124053955
blur-light,8269,165,234,0,0.13960987329483032,"[234, 238, 161, 241, 236]","[0.13960987329483032, 0.07081834226846695, 0.06600139290094376, 0.06386066973209381, 0.06376402825117111]",0.32043734192848206
blur-light,8270,165,136,0,0.2612870931625366,"[136, 366, 195, 164, 179]","[0.2612870931625366, 0.0879068449139595, 0.06380056589841843, 0.047205016016960144, 0.04145769774913788]",0.13307428359985352
blur-light,8271,165,236,0,0.2727246880531311,"[236, 165, 214, 234, 205]","[0.2727246880531311, 0.26346153020858765, 0.25049737095832825, 0.12846802175045013, 0.019885951653122902]",0.28557687997817993
blur-light,8272,165,344,0,0.12042852491140366,"[344, 237, 234, 366, 236]","[0.12042852491140366, 0.11155837029218674, 0.07562561333179474, 0.05678987130522728, 0.05327608436346054]",0.8433262705802917
blur-light,8273,165,165,1,0.9197658896446228,"[165, 197, 236, 234, 237]","[0.9197658896446228, 0.019360972568392754, 0.015795063227415085, 0.014498403295874596, 0.01077028177678585]",0.3633066713809967
blur-light,8274,165,205,0,0.3615460991859436,"[205, 224, 160, 227, 370]","[0.3615460991859436, 0.10754096508026123, 0.0551244355738163, 0.036531753838062286, 0.03502609208226204]",0.3196997046470642
blur-light,8275,165,205,0,0.34015071392059326,"[205, 165, 366, 214, 164]","[0.34015071392059326, 0.08348162472248077, 0.06694210320711136, 0.06544093042612076, 0.062391187995672226]",0.35650134086608887
blur-light,8276,165,235,0,0.4731190502643585,"[235, 225, 237, 236, 227]","[0.4731190502643585, 0.23014700412750244, 0.040858931839466095, 0.02879905328154564, 0.022828642278909683]",0.10636000335216522
blur-light,8277,165,234,0,0.6238901019096375,"[234, 165, 236, 214, 163]","[0.6238901019096375, 0.21758496761322021, 0.06825726479291916, 0.04703209176659584, 0.021800152957439423]",0.3902462422847748
blur-light,8278,165,343,0,0.12463019043207169,"[343, 676, 214, 191, 205]","[0.12463019043207169, 0.07638788968324661, 0.07404424250125885, 0.07034719735383987, 0.06784069538116455]",0.38160473108291626
blur-light,8279,165,165,1,0.8468396663665771,"[165, 236, 234, 237, 676]","[0.8468396663665771, 0.06691840291023254, 0.04903700575232506, 0.023420600220561028, 0.0035996621008962393]",0.5478318333625793
blur-light,8280,165,162,0,0.25568175315856934,"[162, 166, 234, 191, 676]","[0.25568175315856934, 0.09797194600105286, 0.09366977214813232, 0.07544738054275513, 0.06414241343736649]",0.4824864864349365
blur-light,8281,165,205,0,0.4996658265590668,"[205, 224, 295, 367, 214]","[0.4996658265590668, 0.10573583096265793, 0.09464189410209656, 0.04047997668385506, 0.03769983351230621]",0.5454294085502625
blur-light,8282,165,695,0,0.31031864881515503,"[695, 562, 822, 584, 545]","[0.31031864881515503, 0.18361099064350128, 0.05283147096633911, 0.034050241112709045, 0.027055179700255394]",0.07130133360624313
blur-light,8283,165,344,0,0.4343728721141815,"[344, 262, 234, 366, 101]","[0.4343728721141815, 0.07399547845125198, 0.04919351264834404, 0.049001630395650864, 0.04794600233435631]",0.4533066749572754
blur-light,8284,165,236,0,0.5353645086288452,"[236, 246, 101, 386, 165]","[0.5353645086288452, 0.12916480004787445, 0.05055686831474304, 0.04338936507701874, 0.03812147676944733]",0.2044024020433426
blur-light,8285,165,166,0,0.3267289102077484,"[166, 167, 171, 208, 162]","[0.3267289102077484, 0.17117026448249817, 0.11970552802085876, 0.09093949943780899, 0.05131779611110687]",0.4040120244026184
blur-light,8286,165,205,0,0.2764619290828705,"[205, 101, 197, 224, 214]","[0.2764619290828705, 0.12335064262151718, 0.05624152719974518, 0.03696427494287491, 0.02702152170240879]",0.15345345437526703
blur-light,8287,165,237,0,0.12651996314525604,"[237, 165, 306, 676, 172]","[0.12651996314525604, 0.1223592534661293, 0.10630644857883453, 0.06398586183786392, 0.03986860066652298]",0.20466133952140808
blur-light,8288,165,214,0,0.2133253663778305,"[214, 239, 221, 217, 223]","[0.2133253663778305, 0.08681755512952805, 0.06862864643335342, 0.06471476703882217, 0.05905257165431976]",0.26684075593948364
blur-light,8289,165,344,0,0.20808760821819305,"[344, 51, 805, 386, 514]","[0.20808760821819305, 0.14272411167621613, 0.08774657547473907, 0.07447431236505508, 0.021131372079253197]",0.1298438459634781
blur-light,8290,165,165,1,0.48040249943733215,"[165, 163, 168, 234, 242]","[0.48040249943733215, 0.20316706597805023, 0.09828884154558182, 0.07670512795448303, 0.05346385017037392]",0.29240626096725464
blur-light,8291,165,161,0,0.2416839450597763,"[161, 955, 237, 164, 236]","[0.2416839450597763, 0.19074445962905884, 0.14134062826633453, 0.05198000371456146, 0.05048679932951927]",0.33852267265319824
blur-light,8292,165,346,0,0.30139943957328796,"[346, 236, 343, 179, 197]","[0.30139943957328796, 0.23430675268173218, 0.04657042399048805, 0.04023498669266701, 0.036088768392801285]",0.17146825790405273
blur-light,8293,165,237,0,0.15264248847961426,"[237, 234, 696, 420, 214]","[0.15264248847961426, 0.07174810022115707, 0.04298299551010132, 0.04183516651391983, 0.04097064211964607]",0.2538798749446869
blur-light,8294,165,165,1,0.3642144501209259,"[165, 234, 236, 237, 205]","[0.3642144501209259, 0.28684794902801514, 0.23307810723781586, 0.05273207649588585, 0.022676754742860794]",0.4890930950641632
blur-light,8295,165,234,0,0.5147955417633057,"[234, 236, 165, 237, 214]","[0.5147955417633057, 0.27502354979515076, 0.17336587607860565, 0.02433873526751995, 0.004181212279945612]",0.7730991244316101
blur-light,8296,165,195,0,0.19754278659820557,"[195, 180, 179, 806, 630]","[0.19754278659820557, 0.13621413707733154, 0.0824257954955101, 0.07540962100028992, 0.07280207425355911]",0.1624159961938858
blur-light,8297,165,236,0,0.4701705574989319,"[236, 237, 234, 165, 238]","[0.4701705574989319, 0.34650155901908875, 0.05439915508031845, 0.031060537323355675, 0.017795076593756676]",0.4130270183086395
blur-light,8298,165,214,0,0.46787574887275696,"[214, 236, 234, 239, 244]","[0.46787574887275696, 0.11849047243595123, 0.1065811961889267, 0.04415791109204292, 0.04257861524820328]",0.20554132759571075
blur-light,8299,165,981,0,0.4625868797302246,"[981, 752, 144, 264, 217]","[0.4625868797302246, 0.11396176367998123, 0.06969325989484787, 0.0422607846558094, 0.03964002802968025]",0.05859164148569107
blur-light,8300,166,253,0,0.2933838367462158,"[253, 180, 173, 162, 257]","[0.2933838367462158, 0.21026870608329773, 0.09603483229875565, 0.03312090039253235, 0.027973011136054993]",0.6102985143661499
blur-light,8301,166,247,0,0.37820735573768616,"[247, 246, 172, 242, 166]","[0.37820735573768616, 0.1586097776889801, 0.054897621273994446, 0.04798678308725357, 0.0427386537194252]",0.23037125170230865
blur-light,8302,166,166,1,0.6592282056808472,"[166, 167, 348, 101, 215]","[0.6592282056808472, 0.0918426439166069, 0.018429890275001526, 0.017090698704123497, 0.0136572839692235]",0.2400505691766739
blur-light,8303,166,161,0,0.3977842926979065,"[161, 162, 166, 338, 284]","[0.3977842926979065, 0.21137672662734985, 0.11988715082406998, 0.09803155809640884, 0.0293806754052639]",0.2903253436088562
blur-light,8304,166,162,0,0.15524832904338837,"[162, 145, 161, 178, 166]","[0.15524832904338837, 0.11481340229511261, 0.10697346180677414, 0.057180359959602356, 0.055498961359262466]",0.3230084180831909
blur-light,8305,166,701,0,0.1566254049539566,"[701, 195, 223, 164, 672]","[0.1566254049539566, 0.06280393153429031, 0.059868521988391876, 0.049204155802726746, 0.03727959096431732]",0.24804221093654633
blur-light,8306,166,210,0,0.1596900224685669,"[210, 795, 879, 20, 131]","[0.1596900224685669, 0.0801677256822586, 0.061344046145677567, 0.03991542384028435, 0.033990371972322464]",0.09669642895460129
blur-light,8307,166,164,0,0.23465299606323242,"[164, 134, 249, 166, 167]","[0.23465299606323242, 0.11940010637044907, 0.09712465852499008, 0.08367425203323364, 0.04024186730384827]",0.10195733606815338
blur-light,8308,166,162,0,0.24884185194969177,"[162, 161, 370, 164, 371]","[0.24884185194969177, 0.2459026426076889, 0.0923207625746727, 0.08974622189998627, 0.03941217064857483]",0.52173912525177
blur-light,8309,166,162,0,0.5861539840698242,"[162, 253, 167, 166, 161]","[0.5861539840698242, 0.18737536668777466, 0.11709682643413544, 0.094692163169384, 0.0016848165541887283]",0.2900223135948181
blur-light,8310,166,161,0,0.28774699568748474,"[161, 166, 215, 338, 162]","[0.28774699568748474, 0.19037207961082458, 0.1772414743900299, 0.09308570623397827, 0.052040211856365204]",0.32284265756607056
blur-light,8311,166,166,1,0.5797592997550964,"[166, 171, 253, 162, 180]","[0.5797592997550964, 0.2047758549451828, 0.05727598816156387, 0.03892098739743233, 0.031221920624375343]",0.3858186602592468
blur-light,8312,166,99,0,0.5578430891036987,"[99, 238, 97, 162, 164]","[0.5578430891036987, 0.10472159087657928, 0.06029021367430687, 0.052946869283914566, 0.033865153789520264]",0.24184000492095947
blur-light,8313,166,537,0,0.29287463426589966,"[537, 795, 81, 89, 792]","[0.29287463426589966, 0.2261640727519989, 0.1655564159154892, 0.042687177658081055, 0.038741111755371094]",0.04559788480401039
blur-light,8314,166,173,0,0.8605809807777405,"[173, 144, 215, 723, 172]","[0.8605809807777405, 0.030159074813127518, 0.010186617262661457, 0.0077684675343334675, 0.00731237418949604]",0.12222933024168015
blur-light,8315,166,161,0,0.16141952574253082,"[161, 178, 385, 182, 358]","[0.16141952574253082, 0.13699641823768616, 0.06325314193964005, 0.03798985481262207, 0.03469289466738701]",0.27669867873191833
blur-light,8316,166,144,0,0.4074160158634186,"[144, 879, 99, 97, 787]","[0.4074160158634186, 0.16272282600402832, 0.05121326074004173, 0.04790465906262398, 0.019973687827587128]",0.0873413160443306
blur-light,8317,166,166,1,0.5930562019348145,"[166, 167, 162, 161, 253]","[0.5930562019348145, 0.1709686815738678, 0.10240541398525238, 0.042253196239471436, 0.032992925494909286]",0.36739104986190796
blur-light,8318,166,162,0,0.4892749786376953,"[162, 166, 161, 167, 215]","[0.4892749786376953, 0.31348198652267456, 0.0597476027905941, 0.05875397101044655, 0.029414426535367966]",0.3098375201225281
blur-light,8319,166,242,0,0.17500154674053192,"[242, 158, 87, 245, 202]","[0.17500154674053192, 0.0719420313835144, 0.05083450302481651, 0.04223530367016792, 0.041461121290922165]",0.15144532918930054
blur-light,8320,166,253,0,0.5372751951217651,"[253, 171, 162, 264, 166]","[0.5372751951217651, 0.22954893112182617, 0.061571329832077026, 0.031651586294174194, 0.018824094906449318]",0.5436480045318604
blur-light,8321,166,162,0,0.385214239358902,"[162, 161, 217, 166, 242]","[0.385214239358902, 0.2640410363674164, 0.08495412766933441, 0.0848049446940422, 0.0446525514125824]",0.17633238434791565
blur-light,8322,166,676,0,0.1052028238773346,"[676, 78, 166, 309, 852]","[0.1052028238773346, 0.05802537128329277, 0.051582999527454376, 0.051203545182943344, 0.043321363627910614]",0.36919888854026794
blur-light,8323,166,166,1,0.8407116532325745,"[166, 167, 176, 195, 162]","[0.8407116532325745, 0.024077316746115685, 0.015132476575672626, 0.01343003660440445, 0.013325166888535023]",0.22828641533851624
blur-light,8324,166,161,0,0.3765430748462677,"[161, 166, 253, 162, 171]","[0.3765430748462677, 0.17729327082633972, 0.09618790447711945, 0.08455732464790344, 0.08311612904071808]",0.5324959754943848
blur-light,8325,166,162,0,0.22538700699806213,"[162, 225, 354, 294, 191]","[0.22538700699806213, 0.16651201248168945, 0.04929719492793083, 0.04557831957936287, 0.03895889222621918]",0.3684479892253876
blur-light,8326,166,162,0,0.15303239226341248,"[162, 182, 166, 273, 215]","[0.15303239226341248, 0.051661416888237, 0.05142689123749733, 0.04648132994771004, 0.04294316843152046]",0.38076266646385193
blur-light,8327,166,284,0,0.162536159157753,"[284, 679, 191, 182, 184]","[0.162536159157753, 0.10142765194177628, 0.07940901815891266, 0.0627225860953331, 0.05857672542333603]",0.1939840018749237
blur-light,8328,166,161,0,0.1601555049419403,"[161, 166, 231, 217, 182]","[0.1601555049419403, 0.11034747958183289, 0.09044764935970306, 0.0801706314086914, 0.07142651826143265]",0.2553081214427948
blur-light,8329,166,180,0,0.30845919251441956,"[180, 97, 144, 338, 161]","[0.30845919251441956, 0.07375888526439667, 0.0735812783241272, 0.06271015107631683, 0.04713007062673569]",0.27394625544548035
blur-light,8330,166,490,0,0.3522127866744995,"[490, 515, 700, 181, 87]","[0.3522127866744995, 0.04462965577840805, 0.03795353323221207, 0.0376906581223011, 0.0345393605530262]",0.10044384747743607
blur-light,8331,166,164,0,0.39172235131263733,"[164, 162, 161, 166, 242]","[0.39172235131263733, 0.3192090392112732, 0.08240159600973129, 0.05992740020155907, 0.04702562093734741]",0.33853334188461304
blur-light,8332,166,150,0,0.2977253496646881,"[150, 344, 346, 385, 360]","[0.2977253496646881, 0.20364423096179962, 0.12227145582437515, 0.11265838891267776, 0.07713034749031067]",0.352668434381485
blur-light,8333,166,164,0,0.31104013323783875,"[164, 242, 457, 338, 87]","[0.31104013323783875, 0.17538639903068542, 0.07901282608509064, 0.06563813239336014, 0.05254562199115753]",0.1526256650686264
blur-light,8334,166,242,0,0.3437293767929077,"[242, 178, 161, 166, 215]","[0.3437293767929077, 0.16910475492477417, 0.062451381236314774, 0.047180987894535065, 0.03497637063264847]",0.21639037132263184
blur-light,8335,166,162,0,0.5358119010925293,"[162, 161, 242, 166, 253]","[0.5358119010925293, 0.18835008144378662, 0.09670387953519821, 0.08049531280994415, 0.012829295359551907]",0.4660753011703491
blur-light,8336,166,141,0,0.5461071133613586,"[141, 143, 144, 210, 128]","[0.5461071133613586, 0.27640992403030396, 0.05510296672582626, 0.02817770652472973, 0.0158676877617836]",0.09532800316810608
blur-light,8337,166,146,0,0.19202302396297455,"[146, 131, 144, 758, 134]","[0.19202302396297455, 0.12133467942476273, 0.06775166839361191, 0.06273102760314941, 0.04995113983750343]",0.1484985053539276
blur-light,8338,166,365,0,0.4429820775985718,"[365, 150, 284, 370, 298]","[0.4429820775985718, 0.10303487628698349, 0.05155009403824806, 0.03574630990624428, 0.030487362295389175]",0.3380693197250366
blur-light,8339,166,217,0,0.18508854508399963,"[217, 263, 166, 247, 164]","[0.18508854508399963, 0.05232462286949158, 0.03853033483028412, 0.03481996804475784, 0.03260335326194763]",0.24354061484336853
blur-light,8340,166,217,0,0.2555525600910187,"[217, 164, 243, 208, 166]","[0.2555525600910187, 0.2343541979789734, 0.10359453409910202, 0.06286394596099854, 0.049860112369060516]",0.1708076000213623
blur-light,8341,166,20,0,0.28191447257995605,"[20, 167, 8, 110, 166]","[0.28191447257995605, 0.057146187871694565, 0.05442634969949722, 0.04480726644396782, 0.03966657817363739]",0.32422223687171936
blur-light,8342,166,93,0,0.2125755250453949,"[93, 162, 215, 217, 166]","[0.2125755250453949, 0.14958055317401886, 0.06284397840499878, 0.052370835095644, 0.04884781688451767]",0.34217604994773865
blur-light,8343,166,166,1,0.3001508414745331,"[166, 178, 286, 173, 161]","[0.3001508414745331, 0.1059584841132164, 0.057321351021528244, 0.05236129090189934, 0.049272969365119934]",0.18079467117786407
blur-light,8344,166,161,0,0.14627839624881744,"[161, 162, 376, 273, 286]","[0.14627839624881744, 0.13061028718948364, 0.10307097434997559, 0.08706497400999069, 0.07440906763076782]",0.42731091380119324
blur-light,8345,166,166,1,0.3903026580810547,"[166, 217, 162, 267, 232]","[0.3903026580810547, 0.25968390703201294, 0.10885891318321228, 0.04897366836667061, 0.034679707139730453]",0.18858666718006134
blur-light,8346,166,161,0,0.17636732757091522,"[161, 173, 166, 112, 180]","[0.17636732757091522, 0.17315411567687988, 0.09134915471076965, 0.09112371504306793, 0.08567950129508972]",0.1863137185573578
blur-light,8347,166,162,0,0.18578596413135529,"[162, 161, 164, 166, 241]","[0.18578596413135529, 0.14179186522960663, 0.12631969153881073, 0.09030210226774216, 0.07949957251548767]",0.16450299322605133
blur-light,8348,166,166,1,0.23350074887275696,"[166, 161, 164, 162, 242]","[0.23350074887275696, 0.1393197476863861, 0.12433081120252609, 0.07197492569684982, 0.05806780979037285]",0.4631733298301697
blur-light,8349,166,97,0,0.1616026908159256,"[97, 284, 89, 128, 254]","[0.1616026908159256, 0.09247197955846786, 0.07716433703899384, 0.05039701238274574, 0.03518527001142502]",0.2004973292350769
blur-light,8350,167,253,0,0.19105175137519836,"[253, 162, 151, 676, 238]","[0.19105175137519836, 0.1706041693687439, 0.14125841856002808, 0.08288552612066269, 0.04123702645301819]",0.6493568420410156
blur-light,8351,167,253,0,0.19162052869796753,"[253, 355, 346, 294, 242]","[0.19162052869796753, 0.10358329862356186, 0.06924519687891006, 0.04974889010190964, 0.03753567487001419]",0.5764504671096802
blur-light,8352,167,222,0,0.3934856951236725,"[222, 167, 181, 212, 410]","[0.3934856951236725, 0.26926958560943604, 0.037619948387145996, 0.03514167293906212, 0.03085755929350853]",0.2605816423892975
blur-light,8353,167,195,0,0.4015406668186188,"[195, 156, 264, 251, 232]","[0.4015406668186188, 0.0820319801568985, 0.07058090716600418, 0.05900011211633682, 0.05137402191758156]",0.30784136056900024
blur-light,8354,167,241,0,0.11896415799856186,"[241, 235, 214, 191, 184]","[0.11896415799856186, 0.10031209141016006, 0.08655569702386856, 0.051893141120672226, 0.04154334217309952]",0.1628023236989975
blur-light,8355,167,161,0,0.3441009819507599,"[161, 159, 163, 242, 162]","[0.3441009819507599, 0.11720505356788635, 0.1153678297996521, 0.11150971800088882, 0.04252515733242035]",0.46939998865127563
blur-light,8356,167,162,0,0.27169832587242126,"[162, 167, 180, 166, 168]","[0.27169832587242126, 0.09698832035064697, 0.09488897770643234, 0.048157837241888046, 0.038971930742263794]",0.29894399642944336
blur-light,8357,167,161,0,0.30148300528526306,"[161, 162, 357, 208, 178]","[0.30148300528526306, 0.05424265190958977, 0.042774803936481476, 0.03539850562810898, 0.0340474434196949]",0.5183839797973633
blur-light,8358,167,353,0,0.17854873836040497,"[353, 173, 253, 273, 99]","[0.17854873836040497, 0.1699054092168808, 0.1266067624092102, 0.08787859976291656, 0.04311346635222435]",0.27761852741241455
blur-light,8359,167,161,0,0.26840198040008545,"[161, 286, 264, 220, 159]","[0.26840198040008545, 0.10113608092069626, 0.07357589155435562, 0.034468479454517365, 0.027929585427045822]",0.3473776578903198
blur-light,8360,167,162,0,0.2663625180721283,"[162, 286, 284, 372, 362]","[0.2663625180721283, 0.1970125138759613, 0.07298499345779419, 0.04901602864265442, 0.046340085566043854]",0.6554101705551147
blur-light,8361,167,161,0,0.51083904504776,"[161, 162, 371, 215, 242]","[0.51083904504776, 0.07792281359434128, 0.06620517373085022, 0.06413779407739639, 0.0424773134291172]",0.33162763714790344
blur-light,8362,167,162,0,0.954901933670044,"[162, 382, 166, 161, 230]","[0.954901933670044, 0.011395647190511227, 0.0063016340136528015, 0.004357602447271347, 0.003771841526031494]",0.37004855275154114
