model,idx,label,pred,correct,conf_top1,top5_idx,top5_probs,mask_area
cm-strong,2487,49,979,0,0.44583219289779663,"[979, 48, 972, 336, 33]","[0.44583219289779663, 0.08992510288953781, 0.054080575704574585, 0.03052881732583046, 0.022432252764701843]",0.08700799942016602
cm-strong,2488,49,49,1,0.37742140889167786,"[49, 53, 50, 349, 58]","[0.37742140889167786, 0.10437514632940292, 0.06340478360652924, 0.04376467689871788, 0.041620951145887375]",0.3136693239212036
cm-strong,2489,49,49,1,0.6128433346748352,"[49, 50, 269, 58, 980]","[0.6128433346748352, 0.0679909810423851, 0.03006218932569027, 0.028577659279108047, 0.022588148713111877]",0.4241173267364502
cm-strong,2490,49,49,1,0.5709915161132812,"[49, 50, 52, 60, 68]","[0.5709915161132812, 0.26941394805908203, 0.014799591153860092, 0.014366651885211468, 0.012243331409990788]",0.33941450715065
cm-strong,2491,49,60,0,0.21067920327186584,"[60, 54, 50, 825, 67]","[0.21067920327186584, 0.08157697319984436, 0.030203452333807945, 0.029637955129146576, 0.02611333131790161]",0.24102604389190674
cm-strong,2492,49,976,0,0.3929276168346405,"[976, 980, 500, 974, 143]","[0.3929276168346405, 0.06890594959259033, 0.047949206084012985, 0.04373805597424507, 0.043580252677202225]",0.048611998558044434
cm-strong,2493,49,825,0,0.45245081186294556,"[825, 209, 972, 460, 276]","[0.45245081186294556, 0.02804626151919365, 0.02651573345065117, 0.025610150769352913, 0.018905779346823692]",0.18428011238574982
cm-strong,2494,49,49,1,0.6450135111808777,"[49, 48, 363, 344, 99]","[0.6450135111808777, 0.07049033790826797, 0.03468959406018257, 0.0330965593457222, 0.021050577983260155]",0.08345066756010056
cm-strong,2495,49,10,0,0.08848032355308533,"[10, 6, 33, 329, 209]","[0.08848032355308533, 0.04700418561697006, 0.038083650171756744, 0.037507470697164536, 0.0333632230758667]",0.08672580868005753
cm-strong,2496,49,213,0,0.07225407660007477,"[213, 33, 775, 191, 184]","[0.07225407660007477, 0.06740162521600723, 0.05309844762086868, 0.04382968321442604, 0.03830147907137871]",0.20949867367744446
cm-strong,2497,49,337,0,0.15557706356048584,"[337, 140, 58, 360, 979]","[0.15557706356048584, 0.12245763838291168, 0.10817901045084, 0.07555483281612396, 0.062480613589286804]",0.08169600367546082
cm-strong,2498,49,196,0,0.08764577656984329,"[196, 377, 397, 265, 267]","[0.08764577656984329, 0.08474836498498917, 0.07489337027072906, 0.060187093913555145, 0.04622533917427063]",0.08204812556505203
cm-strong,2499,49,49,1,0.6888835430145264,"[49, 825, 276, 50, 33]","[0.6888835430145264, 0.0429542101919651, 0.023761054500937462, 0.016936928033828735, 0.014795434661209583]",0.11894399672746658
cm-strong,2500,50,39,0,0.2770007848739624,"[39, 50, 49, 14, 16]","[0.2770007848739624, 0.09616684168577194, 0.060790590941905975, 0.036067694425582886, 0.036037541925907135]",0.09548825025558472
cm-strong,2501,50,58,0,0.20542392134666443,"[58, 57, 141, 53, 139]","[0.20542392134666443, 0.19336828589439392, 0.06656188517808914, 0.06455128639936447, 0.048995573073625565]",0.40144532918930054
cm-strong,2502,50,975,0,0.34548065066337585,"[975, 337, 472, 58, 814]","[0.34548065066337585, 0.08508279174566269, 0.0843937024474144, 0.028480254113674164, 0.02516525238752365]",0.005823834333568811
cm-strong,2503,50,112,0,0.16691498458385468,"[112, 329, 587, 50, 119]","[0.16691498458385468, 0.0987589880824089, 0.08676166087388992, 0.05704589560627937, 0.05701494961977005]",0.23971807956695557
cm-strong,2504,50,30,0,0.29026296734809875,"[30, 32, 110, 52, 57]","[0.29026296734809875, 0.06406830251216888, 0.05925818160176277, 0.05161286145448685, 0.04547852277755737]",0.17399999499320984
cm-strong,2505,50,1,0,0.39226335287094116,"[1, 937, 29, 963, 329]","[0.39226335287094116, 0.248509481549263, 0.04735104367136955, 0.030830664560198784, 0.02248356305062771]",0.16105599701404572
cm-strong,2506,50,49,0,0.27636536955833435,"[49, 50, 272, 33, 30]","[0.27636536955833435, 0.2730273902416229, 0.04415550455451012, 0.040808431804180145, 0.03463293984532356]",0.3334037661552429
cm-strong,2507,50,980,0,0.23320068418979645,"[980, 911, 816, 552, 29]","[0.23320068418979645, 0.12290243059396744, 0.0795704647898674, 0.056368134915828705, 0.04647921770811081]",0.14060266315937042
cm-strong,2508,50,50,1,0.5119844675064087,"[50, 976, 970, 460, 49]","[0.5119844675064087, 0.1492663472890854, 0.05957210808992386, 0.05052647367119789, 0.0425495021045208]",0.16129599511623383
cm-strong,2509,50,329,0,0.08287663012742996,"[329, 33, 6, 328, 327]","[0.08287663012742996, 0.06377767026424408, 0.05062439665198326, 0.04060850664973259, 0.038698941469192505]",0.6428586840629578
cm-strong,2510,50,295,0,0.23523922264575958,"[295, 562, 556, 980, 297]","[0.23523922264575958, 0.10432745516300201, 0.08193004876375198, 0.07517018914222717, 0.0576612688601017]",0.07153066992759705
cm-strong,2511,50,245,0,0.112654909491539,"[245, 496, 359, 249, 679]","[0.112654909491539, 0.06407720595598221, 0.062131118029356, 0.046970199793577194, 0.046404123306274414]",0.09483200311660767
cm-strong,2512,50,50,1,0.5057026743888855,"[50, 49, 913, 976, 103]","[0.5057026743888855, 0.03174702823162079, 0.022210847586393356, 0.016076019033789635, 0.014805734157562256]",0.10736842453479767
cm-strong,2513,50,390,0,0.08827183395624161,"[390, 328, 909, 395, 197]","[0.08827183395624161, 0.0606328584253788, 0.0279221311211586, 0.02574732154607773, 0.02519070915877819]",0.1300586611032486
cm-strong,2514,50,49,0,0.39038246870040894,"[49, 344, 346, 48, 150]","[0.39038246870040894, 0.17795710265636444, 0.09848703444004059, 0.0778999999165535, 0.07455640286207199]",0.07989796251058578
cm-strong,2515,50,20,0,0.42003515362739563,"[20, 974, 24, 976, 143]","[0.42003515362739563, 0.08964113146066666, 0.05353962257504463, 0.02721809409558773, 0.023674648255109787]",0.1119905412197113
cm-strong,2516,50,35,0,0.08102402836084366,"[35, 106, 49, 825, 972]","[0.08102402836084366, 0.07627518475055695, 0.07599419355392456, 0.06874203681945801, 0.06617479771375656]",0.29821866750717163
cm-strong,2517,50,8,0,0.1095859482884407,"[8, 50, 49, 348, 360]","[0.1095859482884407, 0.08603571355342865, 0.05794481933116913, 0.048918601125478745, 0.04684023931622505]",0.47487500309944153
cm-strong,2518,50,13,0,0.11286408454179764,"[13, 17, 249, 373, 50]","[0.11286408454179764, 0.08758727461099625, 0.04188990965485573, 0.03870578482747078, 0.033803507685661316]",0.3314400017261505
cm-strong,2519,50,50,1,0.6583936810493469,"[50, 701, 103, 33, 34]","[0.6583936810493469, 0.040967684239149094, 0.038478344678878784, 0.019966740161180496, 0.018276890739798546]",0.3670075237751007
cm-strong,2520,50,116,0,0.17757810652256012,"[116, 972, 50, 115, 20]","[0.17757810652256012, 0.12959495186805725, 0.08902762085199356, 0.0723288431763649, 0.07192287594079971]",0.13459733128547668
cm-strong,2521,50,37,0,0.19811329245567322,"[37, 35, 58, 62, 344]","[0.19811329245567322, 0.05393349006772041, 0.051790423691272736, 0.03937999904155731, 0.03291969373822212]",0.965642511844635
cm-strong,2522,50,50,1,0.0697004571557045,"[50, 377, 43, 60, 364]","[0.0697004571557045, 0.06846689432859421, 0.04853934794664383, 0.03095868229866028, 0.03031649999320507]",0.3029005229473114
cm-strong,2523,50,903,0,0.08839628100395203,"[903, 699, 391, 88, 965]","[0.08839628100395203, 0.06566053628921509, 0.058565665036439896, 0.05123016983270645, 0.03686738386750221]",0.0724426656961441
cm-strong,2524,50,24,0,0.1768539398908615,"[24, 50, 980, 275, 8]","[0.1768539398908615, 0.13242337107658386, 0.03969715163111687, 0.033929213881492615, 0.03086886741220951]",0.5755360126495361
cm-strong,2525,50,233,0,0.07693588733673096,"[233, 50, 45, 815, 221]","[0.07693588733673096, 0.029741348698735237, 0.02797577902674675, 0.027884535491466522, 0.026791779324412346]",0.1669546663761139
cm-strong,2526,50,701,0,0.355081707239151,"[701, 107, 33, 983, 895]","[0.355081707239151, 0.19312162697315216, 0.10560374706983566, 0.025257984176278114, 0.017072666436433792]",0.03908799961209297
cm-strong,2527,50,76,0,0.1215197741985321,"[76, 51, 372, 364, 366]","[0.1215197741985321, 0.10018142312765121, 0.07508080452680588, 0.05015421286225319, 0.03719474747776985]",0.08879466354846954
cm-strong,2528,50,50,1,0.2709919512271881,"[50, 350, 336, 49, 289]","[0.2709919512271881, 0.21543657779693604, 0.12227676808834076, 0.05392575263977051, 0.05311533436179161]",0.1446133404970169
cm-strong,2529,50,979,0,0.1298895627260208,"[979, 58, 6, 825, 390]","[0.1298895627260208, 0.12077931314706802, 0.09320063889026642, 0.0669359415769577, 0.044742830097675323]",0.23054933547973633
cm-strong,2530,50,58,0,0.16118374466896057,"[58, 755, 30, 908, 50]","[0.16118374466896057, 0.1207990050315857, 0.09103182703256607, 0.06886380910873413, 0.06682425737380981]",0.06021866574883461
cm-strong,2531,50,133,0,0.12686249613761902,"[133, 37, 50, 750, 337]","[0.12686249613761902, 0.07689853012561798, 0.0613836832344532, 0.031993620097637177, 0.025544174015522003]",0.3669530749320984
cm-strong,2532,50,143,0,0.09505174309015274,"[143, 139, 13, 337, 81]","[0.09505174309015274, 0.0580718070268631, 0.05025080218911171, 0.039027538150548935, 0.03237827122211456]",0.03431818261742592
cm-strong,2533,50,50,1,0.11873853951692581,"[50, 26, 37, 105, 489]","[0.11873853951692581, 0.049212731420993805, 0.041947927325963974, 0.026817474514245987, 0.024123093113303185]",0.10688040405511856
cm-strong,2534,50,289,0,0.14469152688980103,"[289, 329, 336, 293, 390]","[0.14469152688980103, 0.05443673953413963, 0.0442996583878994, 0.04096528887748718, 0.03601637855172157]",0.21638932824134827
cm-strong,2535,50,32,0,0.13080169260501862,"[32, 69, 640, 44, 67]","[0.13080169260501862, 0.08267146348953247, 0.061386965215206146, 0.05439057946205139, 0.05342618376016617]",0.47965332865715027
cm-strong,2536,50,137,0,0.18876251578330994,"[137, 49, 50, 98, 97]","[0.18876251578330994, 0.17424961924552917, 0.08494945615530014, 0.07027709484100342, 0.06104138121008873]",0.16387499868869781
cm-strong,2537,50,49,0,0.4903438687324524,"[49, 50, 85, 86, 140]","[0.4903438687324524, 0.08940092474222183, 0.08454105257987976, 0.026843631640076637, 0.020026005804538727]",0.1207413300871849
cm-strong,2538,50,33,0,0.2967795133590698,"[33, 397, 391, 390, 37]","[0.2967795133590698, 0.12063950300216675, 0.0851941779255867, 0.06645992398262024, 0.021834898740053177]",0.5081052780151367
cm-strong,2539,50,48,0,0.1299109309911728,"[48, 337, 35, 84, 191]","[0.1299109309911728, 0.09987983852624893, 0.053429052233695984, 0.04712637886404991, 0.03562065586447716]",0.10286936163902283
cm-strong,2540,50,474,0,0.039559174329042435,"[474, 476, 788, 658, 599]","[0.039559174329042435, 0.03637627512216568, 0.033625684678554535, 0.030527854338288307, 0.028892528265714645]",0.9983466863632202
cm-strong,2541,50,50,1,0.19491755962371826,"[50, 337, 672, 100, 103]","[0.19491755962371826, 0.15028515458106995, 0.09364786744117737, 0.067904531955719, 0.06637564301490784]",0.09080828726291656
cm-strong,2542,50,103,0,0.4391511082649231,"[103, 33, 30, 50, 815]","[0.4391511082649231, 0.1124383807182312, 0.06936845928430557, 0.050305843353271484, 0.046892791986465454]",0.09165333211421967
cm-strong,2543,50,979,0,0.2736665904521942,"[979, 970, 980, 76, 839]","[0.2736665904521942, 0.14887894690036774, 0.06585130095481873, 0.04571286588907242, 0.039740126579999924]",0.13096000254154205
cm-strong,2544,50,337,0,0.17427396774291992,"[337, 970, 140, 81, 980]","[0.17427396774291992, 0.1347568780183792, 0.08762779086828232, 0.06804604828357697, 0.04281219094991684]",0.1382720023393631
cm-strong,2545,50,50,1,0.1409117430448532,"[50, 49, 58, 978, 977]","[0.1409117430448532, 0.11121021956205368, 0.08544528484344482, 0.07760577648878098, 0.05645101144909859]",0.03814399987459183
cm-strong,2546,50,961,0,0.3167591989040375,"[961, 8, 112, 341, 728]","[0.3167591989040375, 0.1489291787147522, 0.08168851584196091, 0.05756155401468277, 0.054722756147384644]",0.5537800192832947
cm-strong,2547,50,140,0,0.3101276457309723,"[140, 141, 135, 139, 143]","[0.3101276457309723, 0.14783097803592682, 0.1063423752784729, 0.09264402091503143, 0.04990968853235245]",0.008232465013861656
cm-strong,2548,50,39,0,0.2485344409942627,"[39, 119, 50, 120, 49]","[0.2485344409942627, 0.14701828360557556, 0.03808848559856415, 0.03706729784607887, 0.03567012399435043]",0.5404250025749207
cm-strong,2549,50,50,1,0.2998601794242859,"[50, 30, 48, 298, 133]","[0.2998601794242859, 0.1345251351594925, 0.07100193947553635, 0.045937709510326385, 0.040388114750385284]",0.18587733805179596
cm-strong,2550,51,105,0,0.4624948799610138,"[105, 104, 39, 955, 382]","[0.4624948799610138, 0.10109184682369232, 0.02621181309223175, 0.02057001367211342, 0.016606831923127174]",0.20509600639343262
cm-strong,2551,51,51,1,0.9615148305892944,"[51, 225, 347, 385, 349]","[0.9615148305892944, 0.007410641293972731, 0.002742947079241276, 0.0025149653665721416, 0.002191542647778988]",0.32395198941230774
cm-strong,2552,51,373,0,0.5289872288703918,"[373, 286, 51, 372, 371]","[0.5289872288703918, 0.11055969446897507, 0.05267387256026268, 0.05211718752980232, 0.028417160734534264]",0.6142818927764893
cm-strong,2553,51,51,1,0.9984367489814758,"[51, 178, 209, 385, 101]","[0.9984367489814758, 0.0004965285188518465, 0.00017116990056820214, 0.0001394556020386517, 6.958826270420104e-05]",0.42611706256866455
cm-strong,2554,51,792,0,0.0620054192841053,"[792, 225, 50, 286, 106]","[0.0620054192841053, 0.058134716004133224, 0.03672701120376587, 0.025798575952649117, 0.024976210668683052]",0.19810132682323456
cm-strong,2555,51,51,1,0.6849214434623718,"[51, 37, 556, 971, 124]","[0.6849214434623718, 0.028833365067839622, 0.020999368280172348, 0.014168011955916882, 0.01262569148093462]",0.40377065539360046
cm-strong,2556,51,51,1,0.9246828556060791,"[51, 286, 379, 104, 353]","[0.9246828556060791, 0.00753523176535964, 0.007261643186211586, 0.0033247461542487144, 0.0029512359760701656]",0.9137813448905945
cm-strong,2557,51,51,1,0.46935975551605225,"[51, 256, 424, 515, 890]","[0.46935975551605225, 0.06381268054246902, 0.060496315360069275, 0.03625866025686264, 0.028753412887454033]",0.14295999705791473
cm-strong,2558,51,51,1,0.4033529460430145,"[51, 394, 13, 344, 43]","[0.4033529460430145, 0.05474802106618881, 0.04395388439297676, 0.031169652938842773, 0.01889781467616558]",0.3911040127277374
cm-strong,2559,51,719,0,0.38758060336112976,"[719, 397, 89, 6, 684]","[0.38758060336112976, 0.033511336892843246, 0.032008398324251175, 0.026065349578857422, 0.022187570109963417]",0.3402499854564667
cm-strong,2560,51,775,0,0.14419642090797424,"[775, 454, 354, 735, 690]","[0.14419642090797424, 0.0713629350066185, 0.0599670372903347, 0.05317078158259392, 0.04695608466863632]",0.2218666672706604
cm-strong,2561,51,143,0,0.353557288646698,"[143, 18, 238, 348, 136]","[0.353557288646698, 0.030477378517389297, 0.02834889478981495, 0.027407405897974968, 0.02491389587521553]",0.05819733440876007
cm-strong,2562,51,476,0,0.17248676717281342,"[476, 865, 51, 509, 816]","[0.17248676717281342, 0.11517621576786041, 0.08656717836856842, 0.058279916644096375, 0.0494721382856369]",0.2112800031900406
cm-strong,2563,51,36,0,0.04632781445980072,"[36, 269, 469, 391, 116]","[0.04632781445980072, 0.04436608776450157, 0.04163701832294464, 0.03996465727686882, 0.03841434419155121]",0.027807999402284622
cm-strong,2564,51,191,0,0.15038853883743286,"[191, 255, 184, 163, 244]","[0.15038853883743286, 0.07605941593647003, 0.06873099505901337, 0.06149648129940033, 0.05624188110232353]",0.360917329788208
cm-strong,2565,51,51,1,0.5526345372200012,"[51, 515, 413, 137, 124]","[0.5526345372200012, 0.032209474593400955, 0.022666508331894875, 0.02064415253698826, 0.018681956455111504]",0.13230399787425995
cm-strong,2566,51,51,1,0.9373368620872498,"[51, 178, 105, 245, 263]","[0.9373368620872498, 0.0442851223051548, 0.003930389415472746, 0.0014534248039126396, 0.001437320956028998]",0.37870532274246216
cm-strong,2567,51,51,1,0.9887166023254395,"[51, 347, 209, 256, 122]","[0.9887166023254395, 0.0018031091894954443, 0.0007767151691950858, 0.0007210964686237276, 0.0005607117782346904]",0.5956053137779236
cm-strong,2568,51,51,1,0.4791908264160156,"[51, 492, 556, 123, 209]","[0.4791908264160156, 0.029935061931610107, 0.02917507104575634, 0.027438055723905563, 0.024837400764226913]",0.17874667048454285
cm-strong,2569,51,850,0,0.46663573384284973,"[850, 178, 245, 51, 209]","[0.46663573384284973, 0.051769014447927475, 0.04791921377182007, 0.02994455210864544, 0.02605382166802883]",0.569599986076355
cm-strong,2570,51,51,1,0.6625713109970093,"[51, 87, 181, 203, 850]","[0.6625713109970093, 0.07621418684720993, 0.03447635471820831, 0.01945795677602291, 0.018411798402667046]",0.3114986717700958
cm-strong,2571,51,51,1,0.888419508934021,"[51, 385, 327, 101, 286]","[0.888419508934021, 0.02649691142141819, 0.009430615231394768, 0.0044882697984576225, 0.0034869699738919735]",0.38976532220840454
cm-strong,2572,51,51,1,0.2913350760936737,"[51, 209, 319, 129, 124]","[0.2913350760936737, 0.07014205306768417, 0.04334912449121475, 0.03367780148983002, 0.028718717396259308]",0.22332265973091125
cm-strong,2573,51,84,0,0.13947302103042603,"[84, 36, 37, 8, 51]","[0.13947302103042603, 0.07307546585798264, 0.07098919153213501, 0.052319347858428955, 0.03317233920097351]",0.4535413384437561
cm-strong,2574,51,469,0,0.12377043813467026,"[469, 51, 386, 876, 224]","[0.12377043813467026, 0.06829196959733963, 0.04505232721567154, 0.04340740293264389, 0.04006652906537056]",0.4375893473625183
cm-strong,2575,51,51,1,0.6731690764427185,"[51, 283, 209, 850, 500]","[0.6731690764427185, 0.0681593120098114, 0.03648430481553078, 0.012974712997674942, 0.012842852622270584]",0.5261226892471313
cm-strong,2576,51,51,1,0.5953505039215088,"[51, 850, 182, 184, 266]","[0.5953505039215088, 0.09336628019809723, 0.046387188136577606, 0.035045724362134933, 0.018852807581424713]",0.13942399621009827
cm-strong,2577,51,106,0,0.20348747074604034,"[106, 286, 209, 269, 271]","[0.20348747074604034, 0.091927669942379, 0.08945779502391815, 0.0501258447766304, 0.025567760691046715]",0.28973865509033203
cm-strong,2578,51,13,0,0.7552183866500854,"[13, 12, 312, 949, 237]","[0.7552183866500854, 0.02241557091474533, 0.020156871527433395, 0.01849476248025894, 0.013963276520371437]",0.19932128489017487
cm-strong,2579,51,291,0,0.31127113103866577,"[291, 51, 162, 244, 237]","[0.31127113103866577, 0.16269057989120483, 0.07156238704919815, 0.06598435342311859, 0.04329667240381241]",0.18147733807563782
cm-strong,2580,51,51,1,0.78461754322052,"[51, 903, 8, 88, 12]","[0.78461754322052, 0.06190817803144455, 0.010675118304789066, 0.010605658404529095, 0.007754480000585318]",0.2120266705751419
cm-strong,2581,51,51,1,0.9902063012123108,"[51, 209, 69, 385, 386]","[0.9902063012123108, 0.004841715097427368, 0.00046190270222723484, 0.0003613982698880136, 0.00032907709828577936]",0.4163738191127777
cm-strong,2582,51,51,1,0.9612020254135132,"[51, 242, 209, 171, 184]","[0.9612020254135132, 0.002710111439228058, 0.0026970007456839085, 0.0022991623263806105, 0.0020768584217876196]",0.4525119960308075
cm-strong,2583,51,51,1,0.3935887813568115,"[51, 329, 116, 382, 850]","[0.3935887813568115, 0.052598949521780014, 0.03272971138358116, 0.02750450372695923, 0.025977231562137604]",0.5613600015640259
cm-strong,2584,51,373,0,0.1341393142938614,"[373, 284, 341, 260, 51]","[0.1341393142938614, 0.1163482517004013, 0.10360600054264069, 0.08137629181146622, 0.05445540323853493]",0.36817601323127747
cm-strong,2585,51,51,1,0.2410300076007843,"[51, 97, 337, 215, 360]","[0.2410300076007843, 0.05627640336751938, 0.043886661529541016, 0.032247088849544525, 0.028086939826607704]",0.10096000134944916
cm-strong,2586,51,51,1,0.9792698621749878,"[51, 256, 209, 242, 213]","[0.9792698621749878, 0.0021674365270882845, 0.0014510095352306962, 0.0011107077589258552, 0.000897384190466255]",0.15317866206169128
cm-strong,2587,51,269,0,0.1667105257511139,"[269, 275, 270, 255, 272]","[0.1667105257511139, 0.06897295266389847, 0.06715337187051773, 0.05787491425871849, 0.04691397026181221]",0.32618799805641174
cm-strong,2588,51,51,1,0.6691524982452393,"[51, 385, 344, 150, 178]","[0.6691524982452393, 0.0716051384806633, 0.04857199639081955, 0.03571552038192749, 0.024640336632728577]",0.501205325126648
cm-strong,2589,51,269,0,0.3631885051727295,"[269, 373, 278, 286, 212]","[0.3631885051727295, 0.16475847363471985, 0.0525960735976696, 0.052267756313085556, 0.03456905856728554]",0.0708586648106575
cm-strong,2590,51,386,0,0.2379913628101349,"[386, 385, 348, 101, 51]","[0.2379913628101349, 0.10296180099248886, 0.08940060436725616, 0.08173591643571854, 0.035701341927051544]",0.056357331573963165
cm-strong,2591,51,51,1,0.5131359696388245,"[51, 105, 104, 348, 287]","[0.5131359696388245, 0.15624350309371948, 0.024608947336673737, 0.02389625273644924, 0.019778558984398842]",0.5271679759025574
cm-strong,2592,51,51,1,0.4179876446723938,"[51, 971, 497, 643, 552]","[0.4179876446723938, 0.060478806495666504, 0.05421760678291321, 0.050812602043151855, 0.03710014000535011]",0.19021333754062653
cm-strong,2593,51,51,1,0.3712776303291321,"[51, 94, 377, 18, 20]","[0.3712776303291321, 0.03828174248337746, 0.03355975076556206, 0.02873130515217781, 0.02526351809501648]",0.43877866864204407
cm-strong,2594,51,187,0,0.1175684928894043,"[187, 344, 51, 385, 37]","[0.1175684928894043, 0.0689387246966362, 0.05576607957482338, 0.046086568385362625, 0.03941034525632858]",0.5077546834945679
cm-strong,2595,51,101,0,0.1890888810157776,"[101, 386, 345, 385, 354]","[0.1890888810157776, 0.11518968641757965, 0.09599204361438751, 0.07954590767621994, 0.05339104309678078]",0.16170667111873627
cm-strong,2596,51,85,0,0.20091719925403595,"[85, 448, 93, 39, 90]","[0.20091719925403595, 0.10853574424982071, 0.06337370723485947, 0.06264236569404602, 0.057633284479379654]",0.3186986744403839
cm-strong,2597,51,51,1,0.2384069561958313,"[51, 348, 850, 990, 107]","[0.2384069561958313, 0.09807650744915009, 0.07195055484771729, 0.024328293278813362, 0.023696675896644592]",0.4554400146007538
cm-strong,2598,51,51,1,0.5977440476417542,"[51, 642, 45, 716, 921]","[0.5977440476417542, 0.08733633160591125, 0.04513878747820854, 0.04037068411707878, 0.03597823902964592]",0.2669066786766052
cm-strong,2599,51,51,1,0.8521538972854614,"[51, 390, 33, 209, 397]","[0.8521538972854614, 0.014186869375407696, 0.012808763422071934, 0.011055842973291874, 0.006429156754165888]",0.2991040050983429
cm-strong,2600,52,52,1,0.30252036452293396,"[52, 79, 318, 391, 429]","[0.30252036452293396, 0.19082285463809967, 0.12926419079303741, 0.03680878505110741, 0.03492818400263786]",0.3637836277484894
cm-strong,2601,52,52,1,0.5887037515640259,"[52, 53, 60, 57, 506]","[0.5887037515640259, 0.32170194387435913, 0.01979716122150421, 0.01454922929406166, 0.013721334747970104]",0.2988656759262085
cm-strong,2602,52,114,0,0.2425673007965088,"[114, 52, 111, 26, 792]","[0.2425673007965088, 0.21369509398937225, 0.08651082217693329, 0.0834658071398735, 0.060004815459251404]",0.052807122468948364
cm-strong,2603,52,44,0,0.1539124995470047,"[44, 52, 114, 587, 677]","[0.1539124995470047, 0.0954291969537735, 0.0874289721250534, 0.05485323816537857, 0.05088377371430397]",0.05939733237028122
cm-strong,2604,52,52,1,0.14772233366966248,"[52, 254, 62, 44, 57]","[0.14772233366966248, 0.14444120228290558, 0.14272846281528473, 0.10740892589092255, 0.03948885574936867]",0.31140801310539246
cm-strong,2605,52,996,0,0.13098222017288208,"[996, 994, 997, 27, 944]","[0.13098222017288208, 0.11057265102863312, 0.0950055792927742, 0.08426488935947418, 0.06578020751476288]",0.08057073503732681
cm-strong,2606,52,52,1,0.6675853729248047,"[52, 53, 55, 114, 327]","[0.6675853729248047, 0.3062964975833893, 0.010042145848274231, 0.004059270489960909, 0.0015303879044950008]",0.1855093389749527
cm-strong,2607,52,312,0,0.067544125020504,"[312, 13, 315, 580, 382]","[0.067544125020504, 0.0651640072464943, 0.06373943388462067, 0.03834858536720276, 0.03159933537244797]",0.10965697467327118
cm-strong,2608,52,53,0,0.27908915281295776,"[53, 30, 32, 312, 60]","[0.27908915281295776, 0.08560965210199356, 0.07967735826969147, 0.0761118158698082, 0.04583154618740082]",0.31206685304641724
cm-strong,2609,52,26,0,0.20253504812717438,"[26, 327, 114, 52, 28]","[0.20253504812717438, 0.16397035121917725, 0.1588561087846756, 0.09860439598560333, 0.08292528986930847]",0.12035733461380005
cm-strong,2610,52,961,0,0.09827977418899536,"[961, 987, 327, 932, 434]","[0.09827977418899536, 0.09106364101171494, 0.06522141396999359, 0.04925955832004547, 0.035738490521907806]",0.02858666703104973
cm-strong,2611,52,52,1,0.660427987575531,"[52, 53, 57, 55, 58]","[0.660427987575531, 0.20817965269088745, 0.044663675129413605, 0.025806713849306107, 0.023663219064474106]",0.07914666831493378
cm-strong,2612,52,54,0,0.22445863485336304,"[54, 114, 567, 60, 390]","[0.22445863485336304, 0.09124688804149628, 0.06445398926734924, 0.06440814584493637, 0.05852031707763672]",0.021149052307009697
cm-strong,2613,52,44,0,0.3685770630836487,"[44, 63, 54, 64, 52]","[0.3685770630836487, 0.2655411660671234, 0.12761111557483673, 0.054426588118076324, 0.04902882128953934]",0.26291269063949585
cm-strong,2614,52,53,0,0.3936377167701721,"[53, 52, 57, 910, 54]","[0.3936377167701721, 0.20258058607578278, 0.10585697740316391, 0.046887412667274475, 0.03094305284321308]",0.1401546597480774
cm-strong,2615,52,989,0,0.09142649918794632,"[989, 53, 301, 772, 644]","[0.09142649918794632, 0.0695176050066948, 0.05419750139117241, 0.051493167877197266, 0.0467706061899662]",0.04691733419895172
cm-strong,2616,52,55,0,0.8314486145973206,"[55, 52, 59, 111, 54]","[0.8314486145973206, 0.10805673152208328, 0.021266598254442215, 0.015982311218976974, 0.005551512818783522]",0.02616533264517784
cm-strong,2617,52,114,0,0.2597193121910095,"[114, 57, 390, 52, 44]","[0.2597193121910095, 0.09002964943647385, 0.08629749715328217, 0.05412991717457771, 0.05091460049152374]",0.03109866753220558
cm-strong,2618,52,52,1,0.2689374089241028,"[52, 57, 27, 994, 44]","[0.2689374089241028, 0.211466982960701, 0.06486394256353378, 0.058581024408340454, 0.054493024945259094]",0.10179614275693893
cm-strong,2619,52,114,0,0.548099160194397,"[114, 390, 52, 939, 53]","[0.548099160194397, 0.0369316004216671, 0.030965490266680717, 0.021399619057774544, 0.021191516891121864]",0.10240088403224945
cm-strong,2620,52,816,0,0.12337666004896164,"[816, 53, 207, 64, 163]","[0.12337666004896164, 0.09483490139245987, 0.07153300195932388, 0.06094542518258095, 0.05567660182714462]",0.07718933373689651
cm-strong,2621,52,57,0,0.19116266071796417,"[57, 32, 60, 66, 54]","[0.19116266071796417, 0.10580811649560928, 0.10035678744316101, 0.06396256387233734, 0.06000595539808273]",0.29965463280677795
cm-strong,2622,52,816,0,0.10520187020301819,"[816, 344, 666, 753, 53]","[0.10520187020301819, 0.08718955516815186, 0.07670698314905167, 0.04621091112494469, 0.04278561472892761]",0.1361503154039383
cm-strong,2623,52,52,1,0.9617028832435608,"[52, 640, 53, 57, 55]","[0.9617028832435608, 0.023415882140398026, 0.010277125984430313, 0.0014469652669504285, 0.0006380375125445426]",0.16913600265979767
cm-strong,2624,52,114,0,0.2220722734928131,"[114, 52, 28, 60, 64]","[0.2220722734928131, 0.1387900710105896, 0.08067099750041962, 0.07353756576776505, 0.05566539987921715]",0.10971199721097946
